id,budget,revenue,popularity,vote_average,release_year,if_novels
34723,0,0,0.09373,6.6,1993,Not base on novel
11143,0,0,0.265865,7.0,1993,Not base on novel
225804,0,0,0.118854,7.5,1993,Not base on novel
31503,0,0,0.116288,4.8,1993,Not base on novel
2047,0,0,0.27659,5.6,1993,Not base on novel
23470,0,4916135,0.418515,5.3,1993,Not base on novel
9261,1000000,6933459,0.276654,6.8,1993,Not base on novel
1479,68000,0,0.085248,6.3,1993,Not base on novel
25466,0,0,0.085043,5.6,1993,Not base on novel
15278,0,17953778,0.03797,6.5,1993,Not base on novel
9325,4000000,205843612,2.550704,7.0,1967,Not base on novel
37247,3000000,104397102,2.22723,7.5,1967,Not base on novel
12208,12000000,41744718,1.975304,5.4,1967,Not base on novel
667,9500000,111584787,1.554808,6.2,1967,Not base on novel
475,2500000,50700000,1.022408,7.6,1967,Not base on novel
649,0,0,0.734072,6.9,1967,Not base on novel
903,3000000,16217773,0.678719,7.2,1967,Not base on novel
11206,4000000,11000000,0.586061,7.5,1967,Not base on novel
3053,0,0,0.564781,6.7,1967,Not base on novel
30197,947000,0,0.527322,6.8,1967,Not base on novel
4889,0,0,0.502062,4.6,1967,Not base on novel
1654,25000000,45300000,0.485288,7.2,1967,Base on novel
10633,2000000,27379978,0.428652,7.0,1967,Not base on novel
25934,640000,0,0.214587,7.2,1967,Not base on novel
1879,4000000,56666667,0.321935,7.4,1967,Not base on novel
26912,0,0,0.311525,5.3,1967,Not base on novel
18900,3500000,0,0.2771,6.9,1967,Not base on novel
25560,0,0,0.247575,5.2,1967,Not base on novel
5064,0,0,0.201545,5.9,1967,Not base on novel
16081,18000000,9000000,0.241283,5.1,1967,Not base on novel
27945,0,0,0.239833,6.5,1967,Not base on novel
3055,5000000,50000000,0.213291,6.2,1967,Base on novel
17887,0,0,0.197331,6.9,1967,Not base on novel
5767,0,0,0.161576,6.7,1967,Not base on novel
26039,0,0,0.337261,6.7,1967,Not base on novel
27277,0,6000000,0.139647,6.3,1967,Not base on novel
2984,3500000,2000000,0.114342,5.4,1967,Not base on novel
34038,0,0,0.114034,5.8,1967,Not base on novel
28504,65000,0,0.109398,6.3,1967,Not base on novel
18209,0,0,0.225687,5.7,1967,Not base on novel
135,0,0,0.095101,6.9,1967,Not base on novel
24816,0,0,0.094057,5.5,1967,Not base on novel
32489,0,0,0.093993,5.5,1967,Not base on novel
3104,0,0,0.174153,5.4,1967,Not base on novel
48784,200,0,0.146906,5.2,1967,Not base on novel
42694,0,0,0.054863,5.3,1967,Not base on novel
657,2500000,78898765,2.508235,6.7,1963,Not base on novel
9078,0,0,2.18041,6.7,1963,Not base on novel
571,2500000,11403529,1.139321,7.0,1963,Not base on novel
4808,4000000,13474588,0.920094,7.5,1963,Not base on novel
6166,0,0,0.907078,6.3,1963,Not base on novel
8095,31115000,57750000,0.804533,6.3,1963,Not base on novel
11576,9400000,0,0.78112,6.5,1963,Not base on novel
936,0,10878107,0.704895,6.8,1963,Not base on novel
5925,4000000,5000000,0.664326,7.5,1963,Base on novel
11772,0,0,0.628166,6.7,1963,Not base on novel
9960,0,0,0.50154,6.4,1963,Not base on novel
2690,0,0,0.479771,6.8,1963,Not base on novel
751,0,0,0.62852,5.4,1963,Not base on novel
21143,750000,0,0.334587,6.0,1963,Base on novel
24748,0,0,0.3104,7.0,1963,Not base on novel
5769,1000000,0,0.250451,5.4,1963,Not base on novel
29056,0,0,0.249429,5.9,1963,Not base on novel
15875,0,0,0.215025,6.0,1963,Not base on novel
25504,0,0,0.209065,5.9,1963,Not base on novel
27759,17000000,10000000,0.207161,5.6,1963,Not base on novel
31655,0,0,0.203675,5.0,1963,Not base on novel
2593,0,0,0.201754,7.3,1963,Not base on novel
18331,0,0,0.198774,6.7,1963,Not base on novel
18774,0,0,0.188442,5.8,1963,Not base on novel
15263,0,0,0.183514,5.7,1963,Not base on novel
11533,1000000,0,0.178713,6.8,1963,Not base on novel
32569,0,0,0.601084,6.3,1963,Not base on novel
26535,0,0,0.144419,6.0,1963,Not base on novel
30137,0,0,0.142055,6.1,1963,Not base on novel
42987,0,0,0.12157,6.2,1963,Not base on novel
38805,0,0,0.115164,5.0,1963,Not base on novel
4025,0,0,0.094935,6.5,1963,Not base on novel
39222,0,0,0.048376,6.7,1963,Not base on novel
679,18500000,131060248,2.485419,7.6,1986,Not base on novel
8009,16000000,5900000,1.528427,6.5,1986,Not base on novel
792,6000000,138530565,1.522478,7.3,1986,Not base on novel
744,15000000,356830601,1.469796,6.6,1986,Not base on novel
9377,6000000,70136369,1.36519,7.3,1986,Not base on novel
235,8000000,52287000,1.349043,7.5,1986,Base on novel
9318,0,0,1.346332,6.6,1986,Not base on novel
4978,0,84542002,1.251215,6.6,1986,Not base on novel
9426,15000000,60629159,1.161643,6.9,1986,Not base on novel
10068,17000000,6735922,1.161139,5.9,1986,Not base on novel
9994,14000000,82424789,1.136303,6.7,1986,Not base on novel
11483,40000000,1641825,1.045604,6.2,1986,Not base on novel
9710,0,0,1.004166,4.4,1986,Not base on novel
2605,0,40697761,0.995618,6.3,1986,Not base on novel
793,6000000,8551228,0.994488,7.3,1986,Not base on novel
168,24000000,133000000,0.971594,6.6,1986,Not base on novel
10658,37000000,37962774,0.969383,4.9,1986,Not base on novel
6978,25000000,11000000,0.960984,6.7,1986,Not base on novel
11873,13800000,52293982,0.91418,6.5,1986,Not base on novel
192,20000000,77200000,0.889306,7.0,1986,Not base on novel
13597,25000000,12729917,0.828455,6.9,1986,Not base on novel
9874,0,49042224,0.802539,5.5,1986,Not base on novel
9542,0,5844868,0.799534,6.6,1986,Not base on novel
8856,113,115103979,0.772494,5.8,1986,Not base on novel
10122,0,18564613,0.759795,6.7,1986,Not base on novel
8388,25000000,0,0.731945,6.3,1986,Not base on novel
2099,8500000,16209459,0.719299,5.7,1986,Not base on novel
9671,5000000,328203506,0.680643,6.2,1986,Not base on novel
10015,15000000,42724017,0.669137,6.5,1986,Not base on novel
10136,25000000,79817939,0.642842,5.4,1986,Not base on novel
12151,0,71624879,0.605767,6.3,1986,Not base on novel
11133,19000000,40996665,0.582226,5.6,1986,Not base on novel
10466,10000000,54999651,0.566943,6.4,1986,Not base on novel
10776,25000000,38748395,0.557155,6.4,1986,Not base on novel
29968,0,0,0.551745,5.6,1986,Not base on novel
11416,24500000,17218023,0.546365,6.8,1986,Not base on novel
5693,9000000,28607524,0.544757,6.7,1986,Not base on novel
10225,3000000,19472057,0.541302,5.5,1986,Not base on novel
11120,0,14302779,0.532252,6.1,1986,Not base on novel
14510,4500000,1261000,0.524096,5.8,1986,Not base on novel
12721,0,4662137,0.523347,6.2,1986,Not base on novel
12118,0,43579163,0.523108,5.4,1986,Not base on novel
3980,2000000,13167232,0.516685,5.7,1986,Not base on novel
11522,0,40471663,0.515686,6.6,1986,Not base on novel
14924,4000000,2826523,0.506902,6.6,1986,Not base on novel
15392,0,5738952,0.502047,6.7,1986,Not base on novel
40342,1500000,0,0.484711,5.4,1986,Not base on novel
5143,6400000,40084041,0.476819,7.3,1986,Not base on novel
6106,4500000,0,0.459005,6.3,1986,Not base on novel
1857,0,5706456,0.438751,7.2,1986,Not base on novel
10945,0,0,0.438164,5.3,1986,Not base on novel
9941,14000000,62134225,0.437451,5.1,1986,Not base on novel
11028,0,0,0.433281,6.1,1986,Not base on novel
9980,10000000,7433663,0.425424,5.4,1986,Not base on novel
11257,3000000,20966644,0.400218,6.6,1986,Not base on novel
12715,0,11949484,0.399032,4.9,1986,Not base on novel
10013,18000000,41382841,0.389778,5.7,1986,Not base on novel
11300,0,8362969,0.385622,6.6,1986,Not base on novel
24913,5000000,0,0.385105,6.1,1986,Not base on novel
12662,0,14481606,0.384232,4.7,1986,Not base on novel
10002,0,0,0.375434,6.4,1986,Not base on novel
1554,0,0,0.65576,7.3,1986,Not base on novel
36349,0,6637565,0.369463,5.6,1986,Not base on novel
10692,111000,0,0.356864,6.1,1986,Not base on novel
10017,2700000,3500000,0.3478,5.9,1986,Not base on novel
25438,0,6797218,0.345381,5.0,1986,Not base on novel
16337,4700000,8025872,0.327717,5.7,1986,Not base on novel
15596,0,91258000,0.325629,6.6,1986,Not base on novel
13818,0,0,0.324099,6.2,1986,Not base on novel
13698,0,36611610,0.323711,6.2,1986,Not base on novel
11038,0,0,0.317816,4.9,1986,Not base on novel
33278,0,8988731,0.311858,6.5,1986,Not base on novel
9873,0,20603715,0.309218,6.1,1986,Not base on novel
13925,0,0,0.306425,7.3,1986,Not base on novel
11415,3000000,0,0.302986,5.5,1986,Not base on novel
31909,12000000,4884663,0.207606,5.1,1986,Not base on novel
11938,0,0,0.289554,5.7,1986,Not base on novel
15698,0,0,0.284705,6.6,1986,Not base on novel
30194,18000000,3900000,0.277984,6.0,1986,Not base on novel
13841,0,2015882,0.268676,7.4,1986,Not base on novel
13715,6500000,2347000,0.258898,6.0,1986,Not base on novel
18282,0,0,0.258334,6.7,1986,Not base on novel
14670,0,0,0.314511,6.5,1986,Not base on novel
11037,0,0,0.253984,4.4,1986,Not base on novel
9930,0,0,0.459144,5.3,1986,Not base on novel
16113,0,17768900,0.231591,5.0,1986,Not base on novel
26789,0,12303904,0.247524,5.3,1986,Not base on novel
33061,1100000,5450815,0.245607,4.6,1986,Not base on novel
20537,0,0,0.22737,4.7,1986,Not base on novel
13853,15000000,0,0.217599,4.7,1986,Not base on novel
15762,0,0,0.21335,6.8,1986,Not base on novel
2620,12000000,15945534,0.203663,5.1,1986,Not base on novel
24103,0,8033397,0.201891,5.3,1986,Not base on novel
1890,0,31853080,0.200781,6.7,1986,Not base on novel
13346,0,0,0.215644,5.7,1986,Not base on novel
29355,0,0,0.181563,6.3,1986,Not base on novel
26555,15000000,12308521,0.167621,4.1,1986,Not base on novel
17465,0,0,0.155043,5.5,1986,Not base on novel
27995,0,0,0.139942,5.2,1986,Not base on novel
10857,0,0,0.090923,7.3,1986,Not base on novel
13766,18000000,9697739,0.094098,6.2,1986,Not base on novel
47340,0,0,0.058402,5.6,1986,Not base on novel
34223,1900000,4790926,0.076196,5.2,1986,Not base on novel
11454,15000000,8620929,0.068835,6.6,1986,Not base on novel
11886,15000000,32056467,2.272486,6.9,1973,Not base on novel
9552,8000000,441306145,2.010733,7.2,1973,Not base on novel
253,7000000,161777836,1.549139,6.1,1973,Not base on novel
203,500000,3000000,1.087374,7.1,1973,Not base on novel
9461,850000,90000000,0.993066,7.0,1973,Not base on novel
2362,0,0,0.971417,6.4,1973,Not base on novel
1705,1700000,8844595,0.876503,5.3,1973,Not base on novel
931,1500000,0,0.874266,6.7,1973,Not base on novel
9277,5500000,159616327,0.863156,7.7,1973,Not base on novel
10648,0,39768000,0.82316,6.9,1973,Not base on novel
11901,0,0,0.79974,7.1,1973,Not base on novel
4909,0,0,0.718864,6.7,1973,Not base on novel
40374,0,0,0.700695,7.1,1973,Not base on novel
838,777000,115000000,0.684079,6.5,1973,Not base on novel
12101,0,3,0.621476,6.6,1973,Not base on novel
5924,12000000,53267000,0.600434,7.4,1973,Not base on novel
11561,2000000,18344729,0.5684,6.9,1973,Not base on novel
12545,0,13200000,0.549206,6.9,1973,Not base on novel
9040,3000000,29800000,0.50142,7.3,1973,Not base on novel
27331,0,0,0.420768,6.8,1973,Not base on novel
11293,0,0,0.419331,7.7,1973,Not base on novel
2926,0,0,0.412189,7.0,1973,Not base on novel
1847,0,0,0.392936,7.0,1973,Not base on novel
11577,4638783,0,0.384763,7.4,1973,Not base on novel
17897,0,11000000,0.38388,6.3,1973,Not base on novel
16180,0,0,0.378597,6.5,1973,Not base on novel
14886,0,0,0.240731,6.8,1973,Not base on novel
15171,0,0,0.359048,6.3,1973,Not base on novel
30708,0,0,0.355622,5.0,1973,Not base on novel
3133,0,0,0.339193,7.3,1973,Not base on novel
22021,500000,0,0.338084,7.1,1973,Not base on novel
53868,0,0,0.318061,6.5,1973,Not base on novel
22307,500000,0,0.257127,7.0,1973,Not base on novel
40682,0,0,0.244874,6.8,1973,Not base on novel
13479,0,0,0.238043,7.6,1973,Not base on novel
25473,0,0,0.420585,6.4,1973,Not base on novel
3117,0,0,0.203942,6.7,1973,Not base on novel
8327,0,0,0.200129,7.4,1973,Not base on novel
26332,0,0,0.251582,6.1,1973,Not base on novel
25680,0,0,0.272663,6.9,1973,Not base on novel
10236,0,45000000,0.385313,6.9,1973,Not base on novel
43003,0,0,0.021941,7.0,1973,Not base on novel
32615,0,0,0.175339,7.3,1973,Not base on novel
35669,0,0,0.162168,4.8,1973,Not base on novel
70345,0,0,0.145079,6.5,1973,Not base on novel
24923,0,0,0.144305,6.9,1973,Not base on novel
26015,0,0,0.143165,5.9,1973,Not base on novel
32080,0,0,0.139386,6.6,1973,Not base on novel
31587,0,0,0.135693,6.5,1973,Not base on novel
16307,0,0,0.396864,6.7,1973,Not base on novel
3043,450000,0,0.11138,4.8,1973,Not base on novel
29425,275000,0,0.106051,6.0,1973,Not base on novel
26331,0,0,0.09398,6.9,1973,Not base on novel
28498,0,0,0.069999,6.8,1973,Not base on novel
28110,1000000,2000000,0.066994,6.7,1973,Not base on novel
10112,4000000,55675257,1.936962,7.0,1970,Not base on novel
1685,3000000,18999718,0.797231,5.9,1970,Not base on novel
651,3500000,81600000,0.717333,6.8,1970,Not base on novel
11589,0,5200000,0.492877,6.7,1970,Not base on novel
29748,0,0,0.490192,6.4,1970,Not base on novel
11202,12000000,89800000,0.467344,6.9,1970,Not base on novel
9062,2200000,136400000,0.396028,6.6,1970,Base on novel
38953,0,0,0.3881,7.0,1970,Not base on novel
11165,25485000,29548291,0.381352,6.6,1970,Not base on novel
5722,0,0,0.374514,6.2,1970,Not base on novel
11916,0,5050000,0.568645,6.3,1970,Not base on novel
10671,10000000,100489151,0.336237,6.2,1970,Base on novel
2998,7000000,900000,0.279079,6.5,1970,Not base on novel
42594,0,0,0.330846,6.4,1970,Not base on novel
13400,0,0,0.318475,6.5,1970,Not base on novel
10364,0,0,0.299819,6.7,1970,Not base on novel
11040,15000000,31559552,0.290174,7.2,1970,Not base on novel
14384,0,0,0.281532,7.1,1970,Base on novel
24918,0,0,0.268472,6.1,1970,Not base on novel
13765,0,0,0.42443,5.8,1970,Not base on novel
5620,0,0,0.250313,6.4,1970,Not base on novel
26606,0,0,0.244412,6.2,1970,Not base on novel
26617,0,0,0.218311,6.8,1970,Not base on novel
23506,60000,0,0.20907,4.3,1970,Not base on novel
9459,0,0,0.203225,6.2,1970,Not base on novel
23330,3716946,3500000,0.193759,7.3,1970,Not base on novel
17276,0,0,0.178967,6.5,1970,Not base on novel
14676,0,0,0.177166,6.6,1970,Not base on novel
132,0,0,0.291051,7.6,1970,Not base on novel
38765,6000000,0,0.15734,6.7,1970,Not base on novel
26593,0,0,0.2348,5.7,1970,Not base on novel
59408,0,0,0.133551,6.1,1970,Not base on novel
5185,10000000,1500000,0.429246,6.7,1970,Not base on novel
33157,25000000,0,0.09215,6.2,1970,Not base on novel
31952,0,0,0.085301,6.5,1970,Not base on novel
51992,0,0,0.080626,7.5,1970,Not base on novel
4910,0,0,0.194705,6.3,1970,Not base on novel
27172,0,0,0.02076,6.7,1970,Not base on novel
660,11000000,141195658,1.910465,6.3,1965,Not base on novel
15121,8200000,163214286,1.313676,7.2,1965,Not base on novel
907,14000000,111721910,1.282053,6.9,1965,Not base on novel
10338,5600000,29950000,0.622157,6.6,1965,Not base on novel
13187,0,0,0.600975,7.6,1965,Not base on novel
4879,0,0,0.484904,6.6,1965,Not base on novel
26811,0,0,0.350775,5.9,1965,Not base on novel
37921,0,0,0.118301,6.6,1965,Not base on novel
10243,0,0,0.332191,6.3,1965,Not base on novel
14831,1500000,0,0.624024,6.7,1965,Not base on novel
16211,0,0,0.314916,6.9,1965,Not base on novel
15247,0,0,0.306394,6.6,1965,Not base on novel
315,45000,0,0.289649,6.4,1965,Not base on novel
886,0,0,0.256709,6.8,1965,Not base on novel
3681,0,0,0.250043,6.0,1965,Not base on novel
21876,5760000,0,0.243896,6.2,1965,Not base on novel
36583,115,0,0.225062,5.7,1965,Not base on novel
13580,0,0,0.201703,6.4,1965,Not base on novel
26573,0,0,0.199141,6.4,1965,Not base on novel
21027,0,0,0.191276,5.4,1965,Not base on novel
16850,0,0,0.145019,5.6,1965,Not base on novel
24134,0,0,0.168025,5.8,1965,Not base on novel
13524,0,0,0.160842,6.0,1965,Not base on novel
11481,300000,0,0.151644,7.1,1965,Not base on novel
42745,0,0,0.102242,5.3,1965,Not base on novel
1942,0,0,0.127948,5.5,1965,Not base on novel
2428,20000000,12000000,0.146033,5.7,1965,Not base on novel
11694,0,0,0.141221,6.3,1965,Not base on novel
36815,0,0,0.169392,6.4,1965,Not base on novel
29715,3800000,0,0.119918,5.2,1965,Not base on novel
30080,0,0,0.100102,4.5,1965,Not base on novel
20723,0,0,0.073488,5.9,1965,Not base on novel
28295,0,0,0.014759,4.4,1965,Base on novel
668,7000000,81974493,1.778746,6.4,1969,Not base on novel
642,6000000,102308889,1.357317,7.0,1969,Not base on novel
624,360000,0,0.897684,6.6,1969,Not base on novel
3116,3600000,44785053,0.859806,7.0,1969,Not base on novel
576,6244087,638641,0.615889,7.2,1969,Not base on novel
11485,1500000,0,0.589059,6.9,1969,Not base on novel
11463,12000000,0,0.575,6.1,1969,Not base on novel
2370,4000000,0,0.567962,5.7,1969,Not base on novel
13675,0,0,0.52866,6.7,1969,Not base on novel
20391,0,0,0.411816,5.1,1969,Not base on novel
14030,0,0,0.396686,5.8,1969,Not base on novel
13384,0,0,0.33743,7.3,1969,Not base on novel
18118,0,0,0.386778,6.2,1969,Not base on novel
15374,0,0,0.345405,5.1,1969,Not base on novel
17529,0,14250000,0.311288,7.0,1969,Not base on novel
66027,1250000,0,0.301732,5.0,1969,Not base on novel
42329,0,0,0.26714,3.9,1969,Not base on novel
11574,0,0,0.214344,6.4,1969,Not base on novel
15873,0,0,0.224638,5.1,1969,Not base on novel
19293,0,0,0.330802,6.0,1969,Not base on novel
45522,0,0,0.14894,4.6,1969,Not base on novel
5227,0,0,0.141056,4.0,1969,Not base on novel
5179,0,0,0.130308,5.8,1969,Not base on novel
40430,0,0,0.109424,5.7,1969,Not base on novel
33166,0,0,0.041727,5.5,1969,Not base on novel
621,6000000,181813770,1.697618,7.0,1978,Not base on novel
579,20000000,187884007,1.5627,5.5,1978,Not base on novel
923,650000,55000000,1.210531,7.2,1978,Not base on novel
1924,55000000,300218018,1.210324,6.7,1978,Not base on novel
948,300000,70000000,1.198849,7.3,1978,Not base on novel
8469,2700000,141000000,1.15793,6.7,1978,Not base on novel
6081,0,49579269,1.090065,6.2,1978,Not base on novel
11778,15000000,50000000,0.959754,7.4,1978,Not base on novel
2153,0,0,0.745447,6.8,1978,Not base on novel
11455,0,41590893,0.608679,6.5,1978,Not base on novel
16642,0,0,0.598161,7.3,1978,Not base on novel
23916,0,7185518,0.591799,6.0,1978,Not base on novel
13333,0,0,0.581236,6.4,1978,Not base on novel
74849,0,0,0.573763,3.2,1978,Not base on novel
26973,0,0,0.556161,5.9,1978,Not base on novel
11327,2300000,35000000,0.512719,7.5,1978,Not base on novel
123,4000000,30471420,0.496029,6.0,1978,Not base on novel
11935,5000000,0,0.480176,5.9,1978,Not base on novel
15659,0,0,0.478996,6.1,1978,Not base on novel
11223,0,0,0.469314,6.1,1978,Not base on novel
4192,7920000,14560084,0.468871,6.2,1978,Not base on novel
25338,0,0,0.456164,6.6,1978,Not base on novel
17339,5000000,7230000,0.435312,6.6,1978,Not base on novel
9584,12000000,22765081,0.411826,6.2,1978,Not base on novel
11850,3500000,24046533,0.409377,6.5,1978,Not base on novel
24831,660000,0,0.451009,5.6,1978,Not base on novel
7010,10000000,0,0.335197,5.4,1978,Not base on novel
22049,0,0,0.3309,3.1,1978,Not base on novel
25239,650000,0,0.324081,5.7,1978,Not base on novel
15417,0,0,0.296883,6.4,1978,Not base on novel
24153,0,0,0.285316,7.2,1978,Not base on novel
24961,24000000,21049053,0.277769,6.1,1978,Not base on novel
34193,0,0,0.0766,6.7,1978,Not base on novel
55457,2700000,0,0.24134,7.0,1978,Not base on novel
10766,6800000,26518355,0.236193,6.1,1978,Not base on novel
12237,0,0,0.232879,4.7,1978,Not base on novel
11837,1000000,3713768,0.226002,6.8,1978,Not base on novel
34130,0,0,0.063184,5.3,1978,Not base on novel
148980,3000000,0,0.214124,5.8,1978,Not base on novel
46878,0,0,0.205701,6.7,1978,Not base on novel
14839,0,0,0.204494,6.6,1978,Not base on novel
12185,0,0,0.188821,6.3,1978,Not base on novel
